datahora;nome_drs;pacientes_uti_mm7d;total_covid_uti_mm7d;ocupacao_leitos;pop;leitos_pc;internacoes_28d;internacoes_28d_l;internacoes_28v28;pacientes_uti_ultimo_dia;total_covid_uti_ultimo_dia;ocupacao_leitos_ultimo_dia;internacoes_ultimo_dia;pacientes_enf_mm7d;total_covid_enf_mm7d;pacientes_enf_ultimo_dia;total_covid_enf_ultimo_dia
2021-03-31;DRS 03 Araraquara;205,00;219,57;93,36;991435;22,15;1678;1575;6,54;205;212;96,70;61;315,57;467,29;292;470
2021-03-31;DRS 04 Baixada Santista;488,43;539,00;90,62;1831884;29,42;2856;1137;151,19;495;558;88,71;122;662,14;835,14;687;886
2021-03-31;DRS 05 Barretos;102,71;108,00;95,10;425090;25,41;864;683;26,50;103;108;95,37;27;128,00;177,14;137;192
2021-03-31;DRS 06 Bauru;331,43;340,43;97,36;1741281;19,55;3108;2211;40,57;339;348;97,41;122;685,71;894,29;679;891
2021-03-31;DRS 07 Campinas;1132,57;1226,57;92,34;4562125;26,89;7059;3420;106,40;1145;1283;89,24;341;1644,43;1989,29;1678;2112
2021-03-31;DRS 08 Franca;126,29;139,57;90,49;696336;20,04;811;552;46,92;129;143;90,21;38;167,14;232,29;183;233
2021-03-31;DRS 09 Marília;229,86;241,43;95,21;1109670;21,76;1941;1269;52,96;230;241;95,44;77;428,86;566,71;415;603
2021-03-31;DRS 10 Piracicaba;398,29;431,71;92,26;1539600;28,04;2802;1865;50,24;402;433;92,84;113;476,71;601,71;517;620
2021-03-31;DRS 11 Presidente Prudente;152,71;160,57;95,10;752260;21,35;1428;920;55,22;156;163;95,71;56;350,43;383,00;356;401
2021-03-31;DRS 12 Registro;43,14;49,00;88,04;278754;17,58;286;213;34,27;43;49;87,76;9;49,00;57,43;48;58
2021-03-31;DRS 13 Ribeirão Preto;369,43;396,57;93,16;1477530;26,84;2738;1681;62,88;373;400;93,25;117;513,71;632,14;554;653
2021-03-31;DRS 14 São João da Boa Vista;146,86;156,57;93,80;809836;19,33;1453;894;62,53;151;155;97,42;59;321,57;528,29;325;537
2021-03-31;DRS 15 São José do Rio Preto;534,57;574,71;93,02;1570421;36,60;3318;2165;53,26;549;586;93,69;123;712,57;914,29;730;933
2021-03-31;DRS 16 Sorocaba;471,14;489,57;96,24;2461760;19,89;3374;1909;76,74;477;499;95,59;162;752,86;881,86;769;895
2021-03-31;DRS 17 Taubaté;529,71;613,00;86,41;2489629;24,62;3850;2337;64,74;527;611;86,25;172;676,57;1063,86;702;1075
2021-03-31;Estado de São Paulo;12902,57;13993,57;92,20;44639899;31,35;83146;46481;78,88;12961;14123;91,77;3428;18215,00;22149,71;18198;22593
2021-04-01;DRS 01 Grande São Paulo;7519,00;8160,71;92,14;21138247;38,61;44748;23596;89,64;7544;8142;92,66;1708;9975,43;11569,14;9769;11645
2021-04-01;DRS 02 Araçatuba;145,71;159,43;91,39;764041;20,87;1304;596;118,79;145;165;87,88;62;332,71;398,86;332;402
2021-04-01;DRS 03 Araraquara;204,71;218,71;93,60;991435;22,06;1678;1593;5,34;208;215;96,74;64;310,29;467,29;275;463
2021-04-01;DRS 04 Baixada Santista;493,00;544,14;90,60;1831884;29,70;2895;1194;142,46;489;554;88,27;127;666,00;849,43;706;903
2021-04-01;DRS 05 Barretos;102,86;108,29;94,99;425090;25,47;854;683;25,04;102;110;92,73;17;130,71;181,14;134;196
2021-04-01;DRS 06 Bauru;334,71;342,57;97,71;1741281;19,67;3136;2221;41,20;339;350;96,86;127;688,71;894,43;704;914
2021-04-01;DRS 07 Campinas;1148,00;1240,29;92,56;4562125;27,19;7224;3484;107,35;1195;1277;93,58;328;1664,29;2025,57;1718;2150
2021-04-01;DRS 08 Franca;126,29;139,86;90,30;696336;20,09;832;547;52,10;132;142;92,96;40;168,86;232,29;165;239
2021-04-01;DRS 09 Marília;230,00;241,86;95,10;1109670;21,80;2008;1277;57,24;233;243;95,88;120;428,29;565,00;437;550
2021-04-01;DRS 10 Piracicaba;400,57;435,14;92,06;1539600;28,26;2865;1880;52,39;405;447;90,60;146;487,71;610,57;520;623
2021-04-01;DRS 11 Presidente Prudente;153,71;161,29;95,30;752260;21,44;1428;938;52,24;157;164;95,73;47;356,86;392,43;357;403
2021-04-01;DRS 12 Registro;42,86;49,00;87,47;278754;17,58;286;214;33,64;44;49;89,80;11;49,86;57,86;53;61
2021-04-01;DRS 13 Ribeirão Preto;370,71;397,86;93,18;1477530;26,93;2769;1697;63,17;373;401;93,02;111;523,86;640,00;553;659
2021-04-01;DRS 14 São João da Boa Vista;148,29;156,86;94,54;809836;19,37;1471;904;62,72;150;155;96,77;58;320,43;530,43;319;535
2021-04-01;DRS 15 São José do Rio Preto;537,86;579,57;92,80;1570421;36,91;3382;2210;53,03;548;594;92,26;173;715,86;920,29;727;916
2021-04-01;DRS 16 Sorocaba;473,14;491,00;96,36;2461760;19,95;3419;1921;77,98;475;490;96,94;126;759,14;888,86;773;908
2021-04-01;DRS 17 Taubaté;532,14;613,71;86,71;2489629;24,65;3911;2327;68,07;535;620;86,29;155;678,14;1069,29;668;1075
2021-04-01;Estado de São Paulo;12963,57;14040,29;92,33;44639899;31,45;84210;47282;78,10;13074;14118;92,61;3420;18257,14;22292,86;18210;22642
2021-04-02;DRS 01 Grande São Paulo;7528,14;8178,71;92,05;21138247;38,69;45228;24132;87,42;7557;8252;91,58;1764;9884,14;11552,71;9549;11477
2021-04-02;DRS 02 Araçatuba;145,71;161,43;90,26;764041;21,13;1308;618;111,65;152;173;87,86;45;334,86;402,57;343;417
2021-04-02;DRS 03 Araraquara;205,43;217,57;94,42;991435;21,94;1698;1603;5,93;203;210;96,67;85;304,29;467,00;283;458
2021-04-02;DRS 04 Baixada Santista;498,71;549,57;90,75;1831884;30,00;2934;1223;139,90;520;560;92,86;114;668,29;863,14;680;912
2021-04-02;DRS 05 Barretos;103,14;108,14;95,38;425090;25,44;851;690;23,33;107;107;100,00;30;133,86;185,71;145;201
2021-04-02;DRS 06 Bauru;337,43;345,00;97,81;1741281;19,81;3123;2272;37,46;332;344;96,51;112;691,71;899,86;688;914
2021-04-02;DRS 07 Campinas;1157,71;1257,71;92,05;4562125;27,57;7366;3561;106,85;1188;1324;89,73;327;1669,00;2063,71;1664;2185
2021-04-02;DRS 08 Franca;127,71;140,29;91,03;696336;20,15;847;541;56,56;136;142;95,77;35;166,71;231,57;151;234
2021-04-02;DRS 09 Marília;230,71;242,71;95,06;1109670;21,87;2003;1307;53,25;235;245;95,92;69;426,57;563,57;434;549
2021-04-02;DRS 10 Piracicaba;401,43;435,43;92,19;1539600;28,28;2868;1911;50,08;401;436;91,97;103;494,57;617,43;518;632
2021-04-02;DRS 11 Presidente Prudente;154,29;162,00;95,24;752260;21,54;1416;954;48,43;155;162;95,68;39;355,14;393,14;337;386
2021-04-02;DRS 12 Registro;43,00;49,00;87,76;278754;17,58;288;213;35,21;45;49;91,84;10;50,43;58,00;52;59
2021-04-02;DRS 13 Ribeirão Preto;373,14;400,71;93,12;1477530;27,12;2782;1727;61,09;382;414;92,27;108;530,29;645,43;552;656
2021-04-02;DRS 14 São João da Boa Vista;148,57;156,86;94,72;809836;19,37;1477;926;59,50;147;156;94,23;54;322,14;532,86;328;528
2021-04-02;DRS 15 São José do Rio Preto;540,43;584,43;92,47;1570421;37,21;3409;2233;52,66;548;602;91,03;123;712,71;921,00;672;916
2021-04-02;DRS 16 Sorocaba;474,57;493,86;96,09;2461760;20,06;3466;1939;78,75;479;506;94,66;136;759,14;894,57;764;922
2021-04-02;DRS 17 Taubaté;533,57;615,71;86,66;2489629;24,73;3937;2333;68,75;532;629;84,58;134;676,00;1072,86;681;1074
2021-04-02;Estado de São Paulo;13003,71;14099,14;92,23;44639899;31,58;85001;48183;76,41;13119;14311;91,67;3288;18179,86;22365,14;17841;22520
2021-04-03;DRS 01 Grande São Paulo;7526,43;8197,14;91,82;21138247;38,78;45688;24629;85,50;7543;8280;91,10;1682;9755,14;11525,43;9271;11375
2021-04-03;DRS 02 Araçatuba;145,86;163,57;89,17;764041;21,41;1300;647;100,93;147;172;85,47;45;334,14;406,00;328;421
2021-04-03;DRS 03 Araraquara;206,00;216,00;95,37;991435;21,79;1697;1599;6,13;207;215;96,28;53;299,57;467,86;290;465
2021-04-03;DRS 04 Baixada Santista;503,29;553,14;90,99;1831884;30,20;2972;1252;137,38;522;560;93,21;99;667,29;873,57;654;909
2021-04-03;DRS 05 Barretos;102,86;108,00;95,24;425090;25,41;850;692;22,83;103;107;96,26;33;135,00;187,71;133;188
2021-04-03;DRS 06 Bauru;335,71;345,29;97,23;1741281;19,83;3145;2284;37,70;327;345;94,78;124;694,43;912,57;708;963
2021-04-03;DRS 07 Campinas;1166,00;1272,43;91,64;4562125;27,89;7473;3635;105,58;1191;1316;90,50;288;1666,43;2084,00;1603;2091
2021-04-03;DRS 08 Franca;128,86;141,00;91,39;696336;20,25;858;541;58,60;135;144;93,75;36;166,29;233,00;161;237
2021-04-03;DRS 09 Marília;231,86;243,00;95,42;1109670;21,90;2032;1308;55,35;238;247;96,36;78;424,14;561,86;433;557
2021-04-03;DRS 10 Piracicaba;398,43;433,86;91,83;1539600;28,18;2887;1934;49,28;392;428;91,59;97;500,43;626,00;510;674
2021-04-03;DRS 11 Presidente Prudente;153,14;161,57;94,78;752260;21,48;1437;959;49,84;146;159;91,82;53;356,57;397,86;354;410
2021-04-03;DRS 12 Registro;43,29;49,00;88,35;278754;17,58;284;222;27,93;46;49;93,88;9;49,57;58,14;46;59
2021-04-03;DRS 13 Ribeirão Preto;376,00;402,57;93,40;1477530;27,25;2792;1759;58,73;387;410;94,39;96;535,00;651,43;545;664
2021-04-03;DRS 14 São João da Boa Vista;149,71;157,29;95,18;809836;19,42;1472;943;56,10;150;159;94,34;47;316,71;532,71;291;528
2021-04-03;DRS 15 São José do Rio Preto;541,57;588,57;92,01;1570421;37,48;3441;2249;53,00;546;601;90,85;122;708,29;921,71;656;893
2021-04-03;DRS 16 Sorocaba;475,86;495,29;96,08;2461760;20,12;3458;1992;73,59;475;499;95,19;104;759,57;899,14;766;915
2021-04-03;DRS 17 Taubaté;532,86;614,86;86,66;2489629;24,70;4013;2289;75,32;526;611;86,09;165;675,86;1074,00;678;1067
2021-04-03;Estado de São Paulo;13017,71;14142,57;92,05;44639899;31,68;85799;48934;75,34;13081;14302;91,46;3131;18044,43;22413,00;17427;22416
2021-04-04;DRS 01 Grande São Paulo;7525,14;8197,29;91,80;21138247;38,78;45728;25229;81,25;7492;8215;91,20;1283;9614,00;11486,00;9072;11252
2021-04-04;DRS 02 Araçatuba;146,00;165,86;88,03;764041;21,71;1319;669;97,16;145;173;83,82;57;329,71;408,43;309;418
2021-04-04;DRS 03 Araraquara;207,29;216,57;95,72;991435;21,84;1681;1607;4,60;213;220;96,82;44;291,43;466,43;267;462
2021-04-04;DRS 04 Baixada Santista;505,00;558,71;90,39;1831884;30,50;3019;1240;143,47;511;578;88,41;97;664,14;874,00;606;828
2021-04-04;DRS 05 Barretos;103,14;107,71;95,76;425090;25,34;863;689;25,25;103;106;97,17;33;135,43;190,71;130;197
2021-04-04;DRS 06 Bauru;337,00;347,29;97,04;1741281;19,94;3143;2287;37,43;340;350;97,14;92;688,86;915,00;677;924
2021-04-04;DRS 07 Campinas;1171,86;1283,43;91,31;4562125;28,13;7565;3699;104,51;1187;1302;91,17;260;1654,57;2095,86;1567;2065
2021-04-04;DRS 08 Franca;130,57;142,43;91,67;696336;20,45;855;550;55,45;137;148;92,57;22;165,43;233,29;153;231
2021-04-04;DRS 09 Marília;232,29;244,00;95,20;1109670;21,99;2052;1306;57,12;236;248;95,16;67;419,00;561,00;395;547
2021-04-04;DRS 10 Piracicaba;397,43;431,29;92,15;1539600;28,01;2927;1927;51,89;386;415;93,01;99;504,00;634,57;493;675
2021-04-04;DRS 11 Presidente Prudente;152,57;161,71;94,35;752260;21,50;1438;968;48,55;149;159;93,71;42;352,29;398,00;330;392
2021-04-04;DRS 12 Registro;44,00;49,00;89,80;278754;17,58;287;221;29,86;44;49;89,80;10;49,14;58,43;50;60
2021-04-04;DRS 13 Ribeirão Preto;378,14;404,29;93,53;1477530;27,36;2782;1773;56,91;389;410;94,88;75;535,29;650,29;522;651
2021-04-04;DRS 14 São João da Boa Vista;149,43;157,57;94,83;809836;19,46;1481;951;55,73;148;163;90,80;53;315,29;533,14;301;524
2021-04-04;DRS 15 São José do Rio Preto;545,57;592,29;92,11;1570421;37,72;3485;2270;53,52;563;609;92,45;143;699,14;913,71;662;900
2021-04-04;DRS 16 Sorocaba;475,00;496,43;95,68;2461760;20,17;3485;2039;70,92;461;494;93,32;128;753,86;897,43;728;886
2021-04-04;DRS 17 Taubaté;527,71;614,86;85,83;2489629;24,70;4042;2320;74,22;502;611;82,16;136;677,29;1073,00;682;1071
2021-04-04;Estado de São Paulo;13028,14;14170,71;91,94;44639899;31,74;86152;49745;73,19;13006;14250;91,27;2641;17848,86;22389,29;16944;22083
2021-04-05;DRS 01 Grande São Paulo;7516,29;8213,43;91,51;21138247;38,86;45760;25901;76,67;7460;8239;90,54;1264;9449,43;11449,86;8803;11204
2021-04-05;DRS 02 Araçatuba;145,71;166,71;87,40;764041;21,82;1324;688;92,44;140;165;84,85;30;326,86;410,86;315;421
2021-04-05;DRS 03 Araraquara;207,00;214,86;96,34;991435;21,67;1669;1613;3,47;202;211;95,73;35;286,86;463,00;282;451
2021-04-05;DRS 04 Baixada Santista;503,00;562,43;89,43;1831884;30,70;3048;1260;141,90;484;571;84,76;87;659,71;880,14;613;869
2021-04-05;DRS 05 Barretos;102,86;107,43;95,75;425090;25,27;856;686;24,78;98;106;92,45;16;134,43;192,57;128;194
2021-04-05;DRS 06 Bauru;334,00;347,14;96,21;1741281;19,94;3143;2307;36,24;325;350;92,86;78;684,00;915,71;648;899
2021-04-05;DRS 07 Campinas;1181,14;1295,57;91,17;4562125;28,40;7592;3777;101,01;1217;1313;92,69;184;1635,00;2100,86;1504;2015
2021-04-05;DRS 08 Franca;133,00;143,71;92,55;696336;20,64;870;549;58,47;141;148;95,27;31;164,14;234,71;154;236
2021-04-05;DRS 09 Marília;234,14;244,86;95,62;1109670;22,07;2077;1325;56,75;236;247;95,55;70;422,57;558,43;431;541
2021-04-05;DRS 10 Piracicaba;397,43;432,57;91,88;1539600;28,10;2906;1957;48,49;400;439;91,12;71;503,57;643,71;465;666
2021-04-05;DRS 11 Presidente Prudente;151,57;160,71;94,31;752260;21,36;1446;983;47,10;145;157;92,36;43;343,86;394,86;307;378
2021-04-05;DRS 12 Registro;44,29;49,00;90,39;278754;17,58;290;218;33,03;44;49;89,80;9;49,29;58,57;50;59
2021-04-05;DRS 13 Ribeirão Preto;379,57;406,57;93,36;1477530;27,52;2778;1817;52,89;380;412;92,23;87;535,57;652,57;509;649
2021-04-05;DRS 14 São João da Boa Vista;149,86;158,14;94,76;809836;19,53;1489;965;54,30;152;162;93,83;42;309,14;530,00;287;517
2021-04-05;DRS 15 São José do Rio Preto;548,29;597,29;91,80;1570421;38,03;3492;2298;51,96;549;610;90,00;100;684,29;912,71;607;914
2021-04-05;DRS 16 Sorocaba;474,86;497,43;95,46;2461760;20,21;3463;2088;65,85;469;495;94,75;81;753,14;897,86;734;884
2021-04-05;DRS 17 Taubaté;528,57;619,29;85,35;2489629;24,87;4079;2349;73,65;535;636;84,12;147;677,57;1071,00;660;1064
2021-04-05;Estado de São Paulo;13031,57;14217,14;91,66;44639899;31,85;86282;50781;69,91;12977;14310;90,68;2375;17619,43;22367,43;16497;21961
2021-04-06;DRS 01 Grande São Paulo;7494,14;8228,29;91,08;21138247;38,93;45735;26479;72,72;7370;8295;88,85;1237;9261,86;11403,57;8570;11232
2021-04-06;DRS 02 Araçatuba;145,57;166,86;87,24;764041;21,84;1322;712;85,67;146;161;90,68;35;323,14;412,29;308;413
2021-04-06;DRS 03 Araraquara;204,14;213,86;95,45;991435;21,57;1679;1606;4,55;191;214;89,25;61;281,71;460,57;283;455
2021-04-06;DRS 04 Baixada Santista;504,29;565,43;89,19;1831884;30,87;3080;1306;135,83;509;577;88,21;110;650,00;885,57;604;892
2021-04-06;DRS 05 Barretos;103,71;108,57;95,52;425090;25,54;864;683;26,50;110;116;94,83;34;133,71;195,43;129;200
2021-04-06;DRS 06 Bauru;335,14;348,86;96,07;1741281;20,03;3144;2336;34,59;344;355;96,90;99;675,43;913,43;624;889
2021-04-06;DRS 07 Campinas;1188,86;1307,86;90,90;4562125;28,67;7627;3889;96,12;1199;1340;89,48;244;1601,86;2101,71;1479;2094
2021-04-06;DRS 08 Franca;136,14;145,00;93,89;696336;20,82;879;552;59,24;143;148;96,62;33;159,29;234,71;148;233
2021-04-06;DRS 09 Marília;235,14;246,00;95,59;1109670;22,17;2090;1350;54,81;238;251;94,82;74;424,29;557,57;425;556
2021-04-06;DRS 10 Piracicaba;395,00;434,43;90,92;1539600;28,22;2910;1976;47,27;379;443;85,55;81;496,71;647,57;454;643
2021-04-06;DRS 11 Presidente Prudente;151,00;161,86;93,29;752260;21,52;1442;1008;43,06;149;169;88,17;42;334,00;390,86;297;366
2021-04-06;DRS 12 Registro;44,57;49,14;90,70;278754;17,63;297;217;36,87;46;50;92,00;16;51,14;62,43;59;81
2021-04-06;DRS 13 Ribeirão Preto;380,86;407,86;93,38;1477530;27,60;2783;1845;50,84;382;408;93,63;80;534,14;656,00;504;660
2021-04-06;DRS 14 São João da Boa Vista;150,00;160,71;93,34;809836;19,84;1506;968;55,58;152;175;86,86;45;305,43;525,43;287;509
2021-04-06;DRS 15 São José do Rio Preto;553,00;601,86;91,88;1570421;38,32;3513;2331;50,71;568;611;92,96;117;665,00;907,71;601;882
2021-04-06;DRS 16 Sorocaba;472,71;497,29;95,06;2461760;20,20;3476;2157;61,15;473;498;94,98;121;749,00;899,43;709;886
2021-04-06;DRS 17 Taubaté;528,00;619,14;85,28;2489629;24,87;4112;2387;72,27;539;616;87,50;140;678,14;1071,14;676;1072
2021-04-06;Estado de São Paulo;13022,29;14263,00;91,30;44639899;31,95;86459;51802;66,90;12938;14427;89,68;2569;17324,86;22325,43;16157;22063
2021-04-07;DRS 01 Grande São Paulo;7466,14;8243,14;90,57;21138247;39,00;45620;27194;67,76;7297;8279;88,14;1321;9058,14;11330,43;8373;11128
2021-04-07;DRS 02 Araçatuba;145,29;165,71;87,68;764041;21,69;1325;731;81,26;142;151;94,04;45;321,29;411,57;314;389
2021-04-07;DRS 03 Araraquara;202,86;212,86;95,30;991435;21,47;1665;1604;3,80;196;205;95,61;53;279,86;457,86;279;451
2021-04-07;DRS 04 Baixada Santista;506,71;568,29;89,16;1831884;31,02;3094;1350;129,19;512;578;88,58;82;631,14;884,86;555;881
2021-04-07;DRS 05 Barretos;105,00;109,71;95,71;425090;25,81;861;700;23,00;112;116;96,55;34;132,29;195,43;127;192
2021-04-07;DRS 06 Bauru;334,14;350,43;95,35;1741281;20,12;3158;2370;33,25;332;359;92,48;121;670,86;915,86;647;908
2021-04-07;DRS 07 Campinas;1191,71;1328,57;89,70;4562125;29,12;7710;3991;93,18;1165;1428;81,58;290;1568,00;2111,29;1441;2179
2021-04-07;DRS 08 Franca;137,43;145,29;94,59;696336;20,86;882;560;57,50;138;145;95,17;31;154,14;235,43;147;238
2021-04-07;DRS 09 Marília;236,14;247,57;95,38;1109670;22,31;2084;1377;51,34;237;252;94,05;74;427,29;551,29;436;559
2021-04-07;DRS 10 Piracicaba;392,00;433,57;90,41;1539600;28,16;2948;1987;48,36;381;427;89,23;124;488,00;653,29;456;660
2021-04-07;DRS 11 Presidente Prudente;150,29;161,57;93,02;752260;21,48;1449;1042;39,06;151;161;93,79;66;326,29;386,86;302;373
2021-04-07;DRS 12 Registro;45,00;49,29;91,30;278754;17,68;289;220;31,36;46;50;92,00;5;52,29;64,29;56;71
2021-04-07;DRS 13 Ribeirão Preto;381,86;410,00;93,14;1477530;27,75;2760;1885;46,42;380;415;91,57;80;519,57;651,00;452;618
2021-04-07;DRS 14 São João da Boa Vista;149,00;160,43;92,88;809836;19,81;1518;962;57,80;144;153;94,12;51;299,86;519,57;286;496
2021-04-07;DRS 15 São José do Rio Preto;555,14;605,86;91,63;1570421;38,58;3542;2372;49,33;564;614;91,86;137;647,29;903,57;606;904
2021-04-07;DRS 16 Sorocaba;471,71;496,57;94,99;2461760;20,17;3469;2213;56,76;470;494;95,14;117;735,29;896,71;673;876
2021-04-07;DRS 17 Taubaté;530,71;621,29;85,42;2489629;24,96;4142;2418;71,30;546;626;87,22;136;674,14;1070,29;674;1069
2021-04-07;Estado de São Paulo;13001,14;14310,14;90,85;44639899;32,06;86516;52976;63,31;12813;14453;88,65;2767;16985,71;22239,57;15824;21992
2021-04-08;DRS 01 Grande São Paulo;7418,29;8262,71;89,78;21138247;39,09;45401;28103;61,55;7209;8279;87,08;1397;8821,43;11222,43;8112;10889
2021-04-08;DRS 02 Araçatuba;145,57;165,29;88,07;764041;21,63;1335;745;79,19;147;162;90,74;48;316,86;410,14;301;392
2021-04-08;DRS 03 Araraquara;201,57;212,57;94,83;991435;21,44;1662;1611;3,17;199;213;93,43;56;279,71;458,00;274;464
2021-04-08;DRS 04 Baixada Santista;508,57;571,00;89,07;1831884;31,17;3131;1393;124,77;502;573;87,61;114;609,71;880,57;556;873
2021-04-08;DRS 05 Barretos;106,71;110,57;96,51;425090;26,01;852;714;19,33;114;116;98,28;20;130,43;194,86;121;192
2021-04-08;DRS 06 Bauru;332,14;350,57;94,74;1741281;20,13;3161;2423;30,46;325;351;92,59;116;656,86;913,14;606;895
2021-04-08;DRS 07 Campinas;1187,29;1338,14;88,73;4562125;29,33;7770;4083;90,30;1164;1344;86,61;268;1524,71;2102,57;1415;2089
2021-04-08;DRS 08 Franca;138,00;146,29;94,33;696336;21,01;892;569;56,77;136;149;91,28;41;151,57;236,57;147;247
2021-04-08;DRS 09 Marília;236,71;248,71;95,18;1109670;22,41;2090;1409;48,33;237;251;94,42;80;428,14;553,86;443;568
2021-04-08;DRS 10 Piracicaba;388,43;430,14;90,30;1539600;27,94;2958;1998;48,05;380;423;89,83;100;477,86;660,86;449;676
2021-04-08;DRS 11 Presidente Prudente;149,71;160,43;93,32;752260;21,33;1449;1058;36,96;153;156;98,08;49;316,86;381,00;291;362
2021-04-08;DRS 12 Registro;44,71;49,43;90,45;278754;17,73;285;228;25,00;42;50;84,00;8;52,29;65,71;53;71
2021-04-08;DRS 13 Ribeirão Preto;383,29;413,29;92,74;1477530;27,97;2767;1905;45,25;383;424;90,33;99;504,43;645,86;447;623
2021-04-08;DRS 14 São João da Boa Vista;148,57;160,57;92,53;809836;19,83;1507;989;52,38;147;156;94,23;41;293,00;512,29;271;484
2021-04-08;DRS 15 São José do Rio Preto;557,57;608,43;91,64;1570421;38,74;3561;2391;48,93;565;612;92,32;116;627,71;900,57;590;895
2021-04-08;DRS 16 Sorocaba;467,43;497,00;94,05;2461760;20,19;3477;2255;54,19;445;493;90,26;126;719,00;890,71;659;866
2021-04-08;DRS 17 Taubaté;528,71;620,71;85,18;2489629;24,93;4170;2444;70,62;521;616;84,58;150;675,43;1074,71;677;1106
2021-04-08;Estado de São Paulo;12943,29;14345,86;90,22;44639899;32,14;86468;54318;59,19;12669;14368;88,18;2829;16586,00;22103,86;15412;21692
2021-04-09;DRS 01 Grande São Paulo;7358,71;8254,14;89,15;21138247;39,05;45213;28902;56,44;7140;8192;87,16;1316;8572,14;11111,43;7804;10700
2021-04-09;DRS 02 Araçatuba;143,29;160,71;89,16;764041;21,03;1337;770;73,64;136;141;96,45;42;308,86;405,43;287;384
2021-04-09;DRS 03 Araraquara;200,71;212,29;94,55;991435;21,41;1655;1617;2,35;197;208;94,71;53;278,00;456,43;271;447
2021-04-09;DRS 04 Baixada Santista;503,29;571,86;88,01;1831884;31,22;3142;1442;117,89;483;566;85,34;97;590,71;869,57;547;835
2021-04-09;DRS 05 Barretos;107,29;112,00;95,79;425090;26,35;856;716;19,55;111;117;94,87;32;126,14;193,14;115;189
2021-04-09;DRS 06 Bauru;331,43;350,43;94,58;1741281;20,12;3134;2459;27,45;327;343;95,34;84;644,14;910,71;599;897
2021-04-09;DRS 07 Campinas;1185,57;1339,57;88,50;4562125;29,36;7832;4186;87,10;1176;1334;88,16;269;1491,71;2096,00;1433;2139
2021-04-09;DRS 08 Franca;137,86;147,14;93,69;696336;21,13;888;575;54,43;135;148;91,22;26;150,29;237,86;142;243
2021-04-09;DRS 09 Marília;237,29;249,43;95,13;1109670;22,48;2107;1432;47,14;239;250;95,60;91;433,14;557,29;469;573
2021-04-09;DRS 10 Piracicaba;386,43;430,14;89,84;1539600;27,94;2929;2058;42,32;387;436;88,76;87;467,71;665,57;447;665
2021-04-09;DRS 11 Presidente Prudente;149,43;159,71;93,56;752260;21,23;1452;1072;35,45;153;157;97,45;49;310,00;379,14;289;373
2021-04-09;DRS 12 Registro;44,57;49,57;89,91;278754;17,78;285;232;22,84;44;50;88,00;12;53,29;67,43;59;71
2021-04-09;DRS 13 Ribeirão Preto;383,43;414,71;92,46;1477530;28,07;2760;1950;41,54;383;424;90,33;94;486,14;637,29;424;596
2021-04-09;DRS 14 São João da Boa Vista;148,29;160,29;92,51;809836;19,79;1513;1007;50,25;145;154;94,16;51;283,00;508,29;258;500
2021-04-09;DRS 15 São José do Rio Preto;558,57;609,57;91,63;1570421;38,82;3594;2436;47,54;555;610;90,98;145;616,14;898,00;591;898
2021-04-09;DRS 16 Sorocaba;463,43;494,57;93,70;2461760;20,09;3493;2305;51,54;451;489;92,23;129;705,57;883,57;670;872
2021-04-09;DRS 17 Taubaté;531,71;621,43;85,56;2489629;24,96;4184;2473;69,19;553;634;87,22;131;667,57;1077,14;626;1091
2021-04-09;Estado de São Paulo;12871,29;14337,57;89,77;44639899;32,12;86374;55632;55,26;12615;14253;88,51;2708;16184,57;21954,29;15031;21473
2021-04-10;DRS 01 Grande São Paulo;7271,43;8233,43;88,32;21138247;38,95;44971;29634;51,75;6932;8135;85,21;1252;8321,29;10988,57;7515;10515
2021-04-10;DRS 02 Araçatuba;141,29;156,00;90,57;764041;20,42;1328;790;68,10;133;139;95,68;34;302,43;398,71;283;374
2021-04-10;DRS 03 Araraquara;199,00;211,14;94,25;991435;21,30;1645;1625;1,23;195;207;94,20;45;274,14;453,43;263;444
2021-04-10;DRS 04 Baixada Santista;498,14;573,43;86,87;1831884;31,30;3149;1502;109,65;486;571;85,11;103;572,71;862,43;528;859
2021-04-10;DRS 05 Barretos;108,00;113,43;95,21;425090;26,68;857;719;19,19;108;117;92,31;35;123,43;193,29;114;189
2021-04-10;DRS 06 Bauru;330,71;350,29;94,41;1741281;20,12;3124;2482;25,87;322;344;93,60;88;622,57;901,71;557;900
2021-04-10;DRS 07 Campinas;1173,00;1341,00;87,47;4562125;29,39;7823;4324;80,92;1103;1326;83,18;238;1463,29;2102,71;1404;2138
2021-04-10;DRS 08 Franca;138,57;147,86;93,72;696336;21,23;888;584;52,05;140;149;93,96;38;149,14;238,43;153;241
2021-04-10;DRS 09 Marília;236,86;249,71;94,85;1109670;22,50;2123;1471;44,32;235;249;94,38;85;438,57;560,43;471;579
2021-04-10;DRS 10 Piracicaba;383,71;430,14;89,21;1539600;27,94;2915;2113;37,96;373;428;87,15;98;459,14;661,71;450;647
2021-04-10;DRS 11 Presidente Prudente;149,43;158,86;94,06;752260;21,12;1451;1098;32,15;146;153;95,42;57;302,29;374,43;300;377
2021-04-10;DRS 12 Registro;44,43;49,71;89,38;278754;17,83;287;238;20,59;45;50;90,00;11;55,29;70,57;60;81
